"","Model","Nuciferine"
"AKAP12",1.55594784486795,-0.240992208545922
"NSMCE4A",0.111829487222533,0.108191238831526
"TPP2",0.144653792098341,0.117386621935752
"IFT46",-0.353693169571939,0.0508133185275268
"CIPC",0.21741676012957,0.0863102632379644
"CDK5RAP3",-0.0668506611015361,-0.152465857785652
"MGAT4B",0.0103947721158655,-0.0295170896569519
"MYBBP1A",0.82373533567983,-0.0465791634783115
"TTC9C",0.146846950473408,-0.0496697031838954
"TRUB2",-0.187330072179195,0.0900604021932201
"ADGRB3",-0.64719432807235,0.168555721963769
"CCND2",0.206195419215113,-0.0734205018797484
"ARIH1",0.446219948654645,0.0480610906941619
"STOML1",-0.457626799299741,-0.107400574950364
"KCTD10",0.420045687121233,0.0405031026696686
"PPFIA2",0.208976302424466,0.196083705313794
"WDFY3",0.244205085365023,0.0682446244234417
"KAT2A",-0.19606055197884,0.110749928375439
"RGS17",-0.110358175565888,0.0393551509641298
"NT5C2",-0.402753908276768,0.137793658500212
"PGP",-0.00441795279248457,0.0508960950515773
"ZFP36",3.2958002306013,-0.262772227408899
"RXRB",-0.166935981841517,0.193697643481179
"MSANTD4",-0.0606516436081653,0.144218766221512
"DHRS7B",-0.0945112583111201,0.126171079780497
"NT5C3B",-0.251301406336239,0.158370591221645
"GNG7",-0.217858111334227,0.302723883990211
"YIPF1",-0.532604374024158,0.016891495509558
"SRF",0.890094646475564,-0.0455411354886112
"ELOVL4",0.313083333155596,0.105007490100801
"PREB",0.280695447110163,0.0122831361504445
"CBX5",0.150569865135658,-0.0263135921652619
"AP4S1",-0.163038615857072,-0.114575814678404
"DEXI",0.0123589821238877,-0.0053175720043686
"UBAP1",0.35232051240464,0.0520144785284718
"WDR6",-1.01471465410441,0.190769987579056
"NFYC",-0.177404411524357,0.177328480206398
"NANS",0.0226420740107623,-0.0293135080536423
"PTPRD",-0.591497614985854,0.159402601855016
"NCOA7",-0.006670618,0.06543276
"ARL5A",0.1170949,0.114768
"ANXA3",0.7625994,-0.2346056
"SYBU",-0.3491755,0.07522594
"SUN1",-0.1337201,0.07037764
"RNFT2",-0.3318296,0.004789983
"EIF2B1",0.4635982,0.1504557
"DMAC2",-0.2687332,-0.0543485
"ATRNL1",-0.234147,0.2316362
"FAM43B",1.336839,-0.04810465
"PHF10",0.3332192,0.07722712
"CAMK4",-0.670816,0.444223
"CASP3",2.01186,0.1963934
"GALK1",0.2138365,0.06507512
"INPP5A",0.8109763,-0.07279293
"EIF4EBP1",1.199754,-0.1837746
"ARL4A",0.2524287,0.0249636
"SOS2",0.118228,0.04841587
"HBEGF",3.640185,0.05380244
"NOSIP",-0.1145976,0.08128792
"VPS37B",0.5385289,-0.2815742
"SCAF11",0.636086,0.3126039
"IAH1",-0.5557605,0.1543466
"UBE4B",0.3116116,-0.09204202
"CZIB",0.007774031,0.03181065
"RBCK1",-0.1367157,0.03659841
"S100A4",1.639871,0.003713962
"SUGP1",0.1492105,0.06104628
"TTC5",-0.3869648,0.1177292
"TSPAN12",0.6762969,0.1354593
"GABRG1",-0.6947321,0.2153926
"RIT1",-0.1495009,0.02544663
"COL4A3BP",-0.1009543,0.1697165
"DAGLB",-0.3644118,0.02404655
"PARL",-0.05647042,0.05222233
"PNO1",0.6359654,0.01151818
"POP4",-0.07809474,0.08839491
"HSD17B11",-0.440966,0.02889715
"RASA3",0.2713668,-0.03944581
"SPINT2",-0.4794304,-0.01676385
"LIX1",-1.629922,0.5520716
"SNRNP35",-0.661175,0.1687715
"PACS1",-0.08516384,0.007852608
"CSRP2",-0.2978416,0.1591307
"SOGA3",-0.1338406,0.1202567
"RTF1",-0.1079099,0.05101969
"FBXW4",0.2580794,3.628281e-05
"MRPL16",-0.1233326,0.1066512
"BLVRA",-0.2118302,-0.01013009
"ACOT13",-0.3927323,-0.05565083
"NUDT6",1.340708,-0.4636612
"GAMT",-0.9896992,0.2204459
"KDM1A",0.4914582,-0.04172366
"GNAI3",0.5324677,-0.01513477
"IGSF11",0.1668678,-0.1630789
"LSM5",0.2966207,0.1294002
"SYMPK",0.3705644,0.01792626
"MINPP1",0.09634184,0.02788439
"RABGAP1L",0.02483606,0.08975004
"KLF13",0.3488056,0.05686743
"ZDHHC14",0.497459,0.07205529
"TVP23B",0.5077377,0.04665929
"TDRKH",-0.1029684,0.1304337
"PTX3",5.917698,-0.1700748
"GRAMD1B",0.2370942,0.09737849
"ARRB2",0.05826015,0.04339347
"AIDA",0.2944204,0.01012986
"NAXD",0.09995738,0.01868934
"DIABLO",0.1306265,0.07131814
"NUPR2",0.1634825,0.01692945
"FARSB",0.3395209,0.1044662
"DNAJC14",-0.1895727,0.1141012
"USP54",-0.2913684,-0.07256634
"VARS",0.4344028,-0.005417999
"CCPG1",-0.3903999,0.08310357
"ADAM10",-0.09324976,0.08978699
"ECHDC1",-0.07688861,0.1138674
"CASC3",0.2215559,0.01693927
"MIGA1",-0.1581863,0.1359848
"CHTF8",0.2148871,-0.002745659
"MACO1",0.1278573,0.02213372
"DZANK1",0.2435742,0.03437086
"UCP2",0.2857482,-0.1128226
"AFTPH",-0.2544705,0.107721
"FAM8A1",0.3762822,0.05948278
"ASPHD2",-0.4687337,-0.033024
"C16orf72",0.2002187,-0.04289307
"AZI2",0.2834414,0.1379051
"GATC",-0.6577434,0.03172109
"PPM1D",-0.1595929,-0.04063218
"CALN1",-0.2908481,-0.08413916
"DAP3",0.4512986,0.04498649
"COG4",-0.1545399,0.03672713
"WDR74",0.5504808,0.0308406
"SHFL",-0.002823661,-0.06351577
"CACUL1",0.3947236,-0.0137647
"TSFM",0.3322726,0.06393058
"WBP1L",0.5590366,-0.05119279
"MFSD5",0.2999727,0.000528957
"SLC49A4",-0.3596856,0.05858062
"IFNGR2",0.6113047,-0.1018986
"NOL11",0.3645438,0.07698404
"DNM2",0.1234339,0.03566195
"RUVBL2",0.6341832,0.03492213
"HECTD1",0.07110888,0.04305507
"UFM1",0.03642572,0.1158277
"REXO4",0.4984974,-0.1525944
"PRPSAP1",0.04576643,-0.06078798
"GID4",0.07806862,0.01090561
"MGAT1",-0.07749528,0.03698049
"TMX3",0.3901676,0.1003951
"AHI1",-0.04167381,-0.07563682
"NUDT18",-0.4701578,0.1180683
"CDKN2AIPNL",-0.2663041,-0.05773919
"SNRPB2",0.2356622,0.09866374
"MXD4",-0.3740732,0.1506228
"ZYG11B",-0.2929843,0.1027239
"DCK",-0.2936458,0.09482881
"MRPS2",0.2203383,0.05825353
"GTF2B",0.1953102,0.09229673
"ASMTL",-0.02980857,-0.111396
"CLCN6",-0.1232775,0.1035143
"SDR39U1",-0.4548765,-0.1851879
"SACM1L",0.3449751,0.0817986
"MTMR9",-0.1123166,-0.01796547
"OCEL1",0.1485154,0.008555859
"SHMT2",1.36868,0.03315481
"MAPKAPK5",0.02268629,0.04681224
"PRKCA",-0.3819211,0.301338
"ITSN1",0.5649953,0.1062025
"ABT1",0.2095902,0.06181072
"IFT22",-0.2185307,0.119965
"PHF23",0.5865484,-0.04814109
"CHCHD7",0.2553395,0.1770513
"NELFCD",-0.2121871,-0.07358386
"PHOSPHO1",0.9178204,-0.1159209
"PCDH7",0.3257877,0.2102196
"CLVS2",-0.3814319,0.07722392
"PHLDA3",0.4214902,-0.174669
"NIPAL3",-0.1820397,-0.1228006
"CLIP1",0.2588781,0.08438371
"ZNF146",0.4042144,0.02163739
"GPN1",0.3395597,0.05773379
"BICRAL",0.2187636,0.06196407
"TNS3",-0.2731954,-0.04061465
"BZW2",0.04775678,0.02817938
"PHF20",0.3088275,-0.04975041
"NR1D2",-0.4148612,-0.09276698
"EXOSC1",0.2428995,0.1322569
"STRIP1",-0.29325,0.1219224
"ZCCHC24",-0.6941212,0.03506731
"SRR",-0.1976977,0.149575
"KIF2A",0.03170886,0.1841309
"ARHGEF2",-0.7595703,0.2629384
"VIPAS39",-0.1424851,0.02810036
"WLS",-0.1925773,-0.07400058
"TMCC1",-0.4502945,0.1208164
"KLHL11",0.001619608,0.1897651
"B4GALT3",0.3408912,-0.1361121
"CCZ1",0.008271189,0.1307814
"CTDSP1",-0.2060931,-0.002426938
"CIR1",-0.3207673,0.04522752
"GRAMD2B",-0.4891178,0.02689282
"BCKDHB",-0.1332627,0.07704052
"HPRT1",0.05397992,0.01850107
"TDG",0.2912655,0.06049841
"GCDH",-0.5918261,0.0539239
"FARP1",-0.1091013,-0.07572783
"TRIM46",-0.4182909,0.02558607
"RAB33A",0.2386439,0.03795473
"SMG7",0.3874072,0.01678474
"RGL1",-0.2297288,-0.1671229
"KLF10",2.116139,-0.2318725
"PBX2",-0.7624995,0.1097648
"PTDSS2",-0.2583514,0.01497238
"RPS6KL1",-0.4876475,0.1141845
"CP",1.33523,-0.2083214
"NIPA2",0.4651869,0.06661236
"PLAA",0.6082694,0.02895231
"SPR",-0.1816338,-0.00821253
"SPON1",-0.6568583,-0.0277113
"CDK10",-0.5191771,0.07931928
"ESYT2",-0.1584683,0.1603149
"HDAC1",0.2203997,0.1498541
"ARMC8",0.1075306,0.1065371
"ARHGAP33",-0.141812,-0.02205469
"SNX13",-0.1977217,0.1922538
"NUBP2",0.173376,-0.02471699
"CLK1",-0.4103319,0.2091122
"CA4",0.1751031,0.1176435
"SPSB1",1.400037,-0.45447
"POLR2B",0.1852881,0.1054553
"GRAMD1A",0.0366979,-0.06613643
"LETMD1",0.121315,-0.01583031
"WDR48",-0.1472475,0.03105294
"HES6",-0.6145368,-0.02965243
"DROSHA",0.08197998,0.06009885
"WWC1",-0.6183936,0.2988939
"FBXO3",-0.2344987,0.05009998
"RETREG3",-0.1629946,0.1129394
"FOPNL",-0.09861289,0.003928775
"MED9",-0.1696951,0.04377736
"RHOF",0.4388894,-0.2180801
"ING1",-0.2429973,0.07307228
"IRS2",1.25859,-0.07869077
"LARP1",0.3879494,0.05052358
"PHOSPHO2",0.2507079,0.03101658
"OGFOD1",0.1708438,0.1160897
"TAF9B",0.02285385,-0.07136282
"RGS3",-0.1551131,-0.001406156
"UBP1",0.1302778,0.05726158
"MCAM",0.4471927,-0.02967291
"UBR1",-0.005301711,0.1005358
"RPF2",0.3882939,0.0912279
"MRPL21",0.01695136,0.006492638
"ABCC5",0.208448,-0.08823511
"OSBP",-0.03337421,0.1380309
"RPE",0.5422648,0.08871667
"NUAK1",-0.5241344,0.06777249
"SAT2",-0.7435692,0.1035886
"DDX25",-0.4402008,-0.0308371
"RALGAPB",-0.09601022,0.03196496
"PPTC7",0.1872164,0.06883289
"CPD",-0.2546294,0.1649337
"BCCIP",0.05514584,0.09108729
"USP2",-0.2807378,-0.02975774
"STX5",-0.09661962,0.1229612
"LSS",-0.9647574,0.6781916
"METTL5",0.03984401,0.1669083
"JMJD8",-0.4526709,0.04172743
"BET1",-0.06370549,0.1071478
"RPAP3",-0.04310976,0.06016155
"SGSM2",-0.2011922,0.0440863
"MAGI3",0.9351973,0.1450292
"SLC11A2",0.3077305,0.04242091
"GOLT1B",0.4694348,0.02505137
"TRA2A",0.1399672,0.1999338
"RYBP",0.3408273,0.1851283
"MLLT1",0.2658814,0.04322701
"PLPP6",-0.5754657,-0.03222811
"DCN",0.0976884,0.1797198
"MEGF9",-0.7948698,0.3587119
"SLC35E4",0.6246376,-0.02160402
"SUN2",-0.1035717,-0.08874366
"GTF2H1",0.1578067,0.04453349
"NTMT1",0.5257749,-0.04415502
"SLC45A1",-0.2537687,0.09428692
"TIMM8A",0.1583413,-0.08024174
"FAR1",0.285844,0.1518278
"RPP14",-0.1330975,0.0572672
"SNX7",0.7962148,0.1261748
"NEURL4",-0.1190039,0.06721931
"SLC35B4",-0.2024433,-0.02178528
"AKAP5",-0.6608085,-0.1964712
"TBC1D17",-0.3009097,0.09940505
"ATXN2",0.2447983,0.1029255
"RDH11",-0.05109245,0.06191857
"SAMD14",0.2979575,-0.1790004
"MAP4K5",0.5002964,0.1197089
"HS3ST1",-0.345874,0.09368466
"TRIM27",0.3501225,-0.01275438
"ADNP",-0.3187093,0.07772874
"TFDP1",0.07713963,0.1904113
"CACNA1I",0.4188848,0.2368372
"PBXIP1",-0.342697,-0.2178368
"KCNH1",0.1870373,0.1846178
"GOLGA4",0.409906,0.0857008
"CAMSAP1",0.2039673,0.06341625
"ZNHIT6",0.4126869,0.1017701
"ERBIN",1.05874,-0.2201201
"IPO13",-0.1377829,0.08850584
"TPP1",-0.4946615,0.07955716
"RNASE4",-1.08988,0.04352716
"ANKRD33B",0.8297265,-0.02283182
"FEZ2",0.009009464,-0.08273014
"EFNB3",-0.5800696,0.1712972
"EIF5A2",-0.2883926,0.06467511
"UHRF2",0.2966438,0.03862249
"KCTD3",-0.3029282,0.09244559
"DUT",-0.08359777,0.03137492
"NPM3",1.663558,-0.1034754
"PHKG2",-0.1449898,0.03846107
"CEP83",-0.06894387,0.1044096
"SLC9A3R2",-0.2650829,0.1030464
"BDNF",2.625226,-0.05288348
"ETV1",-0.973457,0.1811519
"UBE2F",0.4185234,0.1767324
"SERTAD1",1.85319,-0.1312527
"COQ5",0.1529866,-0.08446123
"CUX2",0.1153803,-0.133514
"RRP36",0.09149165,-0.02130765
"ZC3H14",0.364875,0.05050015
"YTHDF3",0.2220802,0.1271561
"TIAL1",0.1028888,0.1445596
"EHD1",-0.08638097,0.009120206
"KANSL3",0.1099874,0.02455693
"NUP50",0.7219598,-0.01276605
"GTPBP4",1.026186,0.05205327
"NOL6",-0.01648664,0.02856915
"USP4",0.1867104,0.03411175
"LRFN1",0.7226782,0.09993643
"COBL",-0.01034257,-0.2668424
"MRPS23",0.1931702,0.01169662
"GYG1",0.06693623,-0.0177584
"FIG4",-0.3403401,0.04031514
"VTI1A",0.4245163,0.1865753
"DDX49",0.6107366,-0.05540352
"PLA2G12A",0.2319849,0.02748821
"TNPO3",0.2382101,0.03344486
"EIF5B",-0.1792281,0.129806
"LHX2",-0.7573472,0.02717119
"SRSF6",0.2604491,0.1442667
"ATL2",-0.3097543,0.1413496
"FBLN1",-0.01753514,0.3704296
"ELAVL2",0.1586901,0.1478465
"ZC3H11A",0.2281468,0.1465986
"KXD1",-0.1643798,0.02402373
"PSMD5",0.7726989,-0.2482922
"SNX4",-0.1166419,0.02227819
"MRPL44",0.05329272,0.04859092
"NCK2",0.2580574,0.1345932
"DTYMK",0.1220248,0.08938051
"CYB5R1",-0.09065605,-0.04257684
"ANKRD11",0.17667,0.01526411
"MBTPS1",-0.3369887,0.1577362
"SLC9A3R1",-0.6162312,0.0364726
"CASKIN1",-0.2085322,-0.2315207
"G6PC3",-0.07362606,-0.03084176
"COQ3",-0.1625047,0.08570754
"DPP9",0.2040443,0.07059872
"SRGAP3",-0.4205774,-0.06123211
"LACTB2",-0.3401656,0.09092136
"DNAJC18",-0.2632221,-0.07060526
"CDC16",0.3723299,0.09859064
"IER3",1.391729,0.1002317
"METAP1",-0.07352821,0.1446539
"GPX8",-0.2064509,0.1319608
"ANKRD28",0.8068007,-0.1431845
"DMAC1",-0.4042593,0.1462237
"HIPK1",0.1756407,0.05555678
"UCHL5",0.06600536,0.116725
"EZH1",-0.1650516,0.008033633
"SMG1",0.2098039,0.0541919
"EMD",0.56861,0.007860949
"AHCYL2",0.003090263,0.1554468
"TMEM65",0.009104917,0.1203627
"TPST1",0.2292156,0.1025399
"ABCA3",0.08779461,0.07477968
"INPP5K",-0.4383892,-0.02716658
"PDCD2",0.2196059,0.08648974
"STIM2",-0.2870891,0.01649226
"MFSD6",-0.458652,0.04263552
"NELL1",-0.6353219,0.1648353
"RNASEH2A",-0.2038384,-0.1658809
"NCOR2",0.6089274,-0.1333962
"ANKRD17",0.2385863,0.0562103
"LRRC42",0.4270126,-0.05850178
"BTRC",-0.09383548,0.026451
"TANC2",0.02603786,0.02232905
"ARHGAP5",-0.275769,0.2154176
"DTX1",0.7579763,-0.05180196
"SLC6A9",-0.6953093,0.3058815
"UBFD1",0.2678163,0.07973839
"CCSAP",-0.2761383,0.04121936
"MRPL19",0.158777,-0.04279512
"DAPK2",0.2580049,0.009970344
"ZMAT3",0.335178,0.1069979
"SLC36A1",-0.4424007,0.1472306
"GPAM",0.1665174,-0.2972521
"PSMD9",0.2875202,-0.1007227
"STRN3",0.3153533,0.1215356
"DDX21",1.241508,-0.04050729
"EMB",0.1136046,0.09028282
"MKRN2",-0.08473305,0.01868681
"KCTD1",-0.6815667,0.03746126
"AMN1",0.1414991,0.07013898
"IMP3",0.4096234,0.004332885
"LIMS1",1.638535,-0.09147485
"MAGEH1",-0.2805806,-0.05231859
"CAMK1D",-0.23747,0.1407793
"SAP30BP",0.217402,0.03948833
"RNF26",-0.06618267,0.01277477
"COL4A2",1.574569,-0.2110984
"CLK3",0.1156184,0.02451475
"IL1RAP",0.9599784,-0.02825999
"TOMM40L",-0.2115455,-0.02574668
"CTNND1",0.100911,0.07987962
"ILF3",0.1478997,0.100517
"RTL6",-0.2150734,0.1430528
"PNPLA2",0.06947226,-0.1423522
"ATRX",-0.1326414,0.162537
"ALAS1",0.06594683,0.02356473
"GPR107",0.126637,-0.02054605
"ALDH5A1",-0.7134893,0.1180316
"NCAM2",-0.4671696,0.1771359
"TMEM94",0.02804585,-0.1121856
"FKBP1B",-0.2924241,-0.1580317
"NIP7",1.042386,-0.06583492
"G3BP1",0.4629118,0.06231565
"CUL2",0.2044924,0.149715
"ADCYAP1",0.9437383,0.418862
"NUBP1",-0.1326749,0.1000925
"TMEM256",0.1361277,0.04751043
"RBFA",-0.3881884,-0.03757901
"PPM1L",0.5456769,0.2829705
"TMEM251",0.6564225,0.07118549
"CNOT6",0.1557713,0.146857
"ANK1",-0.1194753,0.03053271
"SPHKAP",-0.0323466,0.06572873
"RASAL1",-0.3992617,-0.2815956
"SLC20A2",-0.0686318,0.1284924
"SENP6",0.06603856,0.1473273
"DNAJC3",0.8201261,0.2218139
"TOM1",-0.0452759,0.0598487
"ARL6",-0.1236105,0.1815199
"TMUB1",0.101922,-0.002476357
"BOP1",0.6402257,0.008771595
"MTMR1",0.2284508,-0.02863572
"WDTC1",0.01301768,-0.1210418
"WNK2",-0.08323616,0.03834948
"EIF2B4",0.1966373,0.1356015
"TAC3",0.2070181,0.05022997
"INMT",3.584916,-0.006539901
"RAE1",0.1265805,0.08431746
"PEX16",0.004257478,0.1398041
"MFN1",0.09220166,0.04917648
"AGPAT5",-0.09146213,0.0724891
"ACSL1",0.1208627,0.2135947
"TIMM44",-0.1827703,0.04824973
"PORCN",-0.3159035,0.05058569
"KLHL23",-0.6387957,0.1884278
"ILKAP",0.04363795,0.166492
"TPGS2",-0.2564379,0.04288121
"SLC7A8",0.4928056,-0.2002438
"PNN",0.3994502,0.1439478
"CAMKK2",-1.27928,0.1765395
"RAB22A",0.2096559,-0.02529448
"XPO6",0.07582895,0.07564289
"STK40",1.39788,-0.2609833
"HOMER3",0.9794098,0.06049071
"TMEM218",-0.7790196,0.03983378
"BRAP",0.4524545,0.005077579
"MTMR3",0.1676863,0.04493982
"UCK1",-0.1399791,0.06297803
"PEX11B",-0.1968255,0.1452321
"BFAR",0.2076229,0.1074713
"PHF14",-0.02887472,0.1839031
"MFSD14A",0.08376518,0.04037041
"CDC26",-0.3821567,0.1647743
"SHARPIN",-0.1033996,0.02602525
"GAL3ST3",-1.117255,0.2042338
"FBXO25",0.08844011,0.1924326
"ARMC10",-0.233303,0.1374407
"CABLES2",1.112646,0.2881974
"JAKMIP2",-0.4026964,0.295772
"CISD3",-0.3069603,-0.04473988
"TMEM80",-0.4953973,0.04471297
"TAF1",0.05526566,0.1005989
"NAA35",-0.02918331,0.08409391
"NFIL3",2.169354,-0.01782192
"ELL2",0.5476012,0.1517394
"PBX1",-0.3024661,0.1779651
"NDUFAF7",0.1327579,0.04702559
"ATG16L1",0.1257432,0.0478163
"SHB",0.4077712,-0.1110346
"PPP6R3",-0.1906427,0.1415604
"S100A11",0.8569028,-0.206919
"DCAF5",-0.0688584,0.0488158
"PPIG",0.06042792,0.1377649
"LPCAT3",0.07150332,0.005276523
"IMPDH1",0.1341763,0.07066356
"LRRC41",0.4272434,-0.003642919
"SLC12A6",-0.1718638,-0.01340057
"TAF15",0.4751821,0.07075977
"DACT2",-0.9741374,0.1239887
"LRRC8A",0.1719532,-0.4023058
"IPO4",0.3512365,0.03460059
"RGPD1",0.3105426,0.1194675
"CDK2AP2",-0.02440921,0.08524976
"SMG5",0.2972097,-0.05548121
"ARFGEF1",0.1171812,0.1564831
"LRRC4",-0.4649379,0.006961459
"BOLA3",-0.1302292,-0.09466659
"SELENOI",0.2817323,0.1288391
"DOK6",0.1126721,0.005950027
"ANKRD13B",-0.2230028,-0.04809264
"HIST2H2AA3",-0.3091803,0.09962303
"ADAM15",0.06421321,-0.04715988
"PTPN12",0.9939445,0.002819692
"THEM6",-0.6281832,0.07611524
"REEP3",0.1115901,-0.04957613
"VPS51",-0.2130614,0.0506393
"FBXO28",0.1962016,-0.009160545
"KDM4A",0.1311119,0.1556986
"CCDC97",0.1039624,0.04037327
"SUGP2",-0.3342717,0.1327501
"UBR7",0.6523232,-0.2181663
"DNAJC9",-0.04238161,0.06937907
"MAPK1IP1L",0.7365929,-0.01490997
"BDH1",0.1821674,0.1485747
"ACP2",-0.1999783,0.04596585
"CCND3",0.1703009,0.05723879
"RAB9A",0.2803923,0.2419332
"BTG3",0.2608106,0.03645471
"ASPH",-0.188426,0.04014706
"BCL2L13",0.4183294,0.07289245
"KCNC2",-0.54636,0.1222676
"ASH1L",0.07616217,0.1739337
"CSE1L",0.09873614,0.04605515
"SLC30A5",0.4352862,-0.0297769
"NADK",-0.1846267,0.01101662
"ANKRD13A",-0.02765152,0.1130829
"GTF3C1",-0.05088913,0.06738784
"FAM219B",0.4322983,-0.07679605
"DIPK1A",-0.3039551,0.171961
"ACADL",-0.3121423,0.1551712
"RBP1",0.5325178,0.2043214
"PIM2",0.7238332,-0.08850509
"RAB40B",-0.5643644,0.1794851
"FBXO10",0.4259985,0.1123941
"VRK3",-0.01299714,0.008572242
"ZNF444",0.07151012,0.0298234
"HSPB6",0.3370949,-0.3567987
"ATG5",-0.05321466,0.06101013
"ARID5B",0.4888827,-0.1081203
"UBE2B",0.6359002,-0.04618885
"LMAN1",0.2689283,0.03232135
"AKT2",-0.2218873,0.04524534
"EDC4",0.3599483,-0.08901452
"PHLPP1",-0.239763,0.1035289
"MTM1",-0.05399812,0.2385125
"LEO1",-0.06484309,0.156293
"ZFP36L1",0.6772889,-0.251363
"C1orf21",0.1829882,0.1431345
"HAT1",0.2955869,0.1160001
"UBE4A",0.08245682,0.02866703
"BGN",-0.03306643,0.4542343
"EBAG9",-0.1796534,0.1745765
"GLMP",0.4119307,-0.04425332
"CASP9",-0.3323573,0.0682894
"TMEM33",0.1145329,0.0878184
"SLC2A13",-0.6051404,0.2028221
"OGDHL",0.03053029,-0.0987824
"TMEM205",-0.4446113,-0.03296913
"RITA1",-0.7185602,0.1483776
"CEBPG",0.6996209,0.0465884
"PUM1",0.07153011,0.06867146
"KCNQ5",-0.6002763,0.1423991
"NUP58",0.5959578,0.08395085
"CTSK",0.5249769,0.1871405
"BET1L",-0.009766272,0.07479685
"TAOK1",0.04225225,0.1616061
"CYGB",-0.5903522,-0.01677641
"GFM1",0.3428492,0.04329351
"LRRTM1",-0.8930848,0.258125
"DCAF13",0.2807716,0.05456193
"PRELP",-0.3606486,-0.008160943
"FGFR3",-0.7477039,0.04838509
"GRK6",0.2179862,0.05036853
"TFPT",0.387249,-0.08395987
"PARP1",0.2904353,0.02003135
"PID1",-0.01473822,-0.1262543
"FAM133B",-0.1370937,0.2177163
"CGRRF1",-0.07772411,0.08922295
"GAPVD1",0.09937889,-0.01674255
"ASPA",-1.033554,0.1793763
"C22orf23",0.6049398,-0.0008669476
"CDKL5",-0.5011318,0.05142024
"POLB",0.1837407,0.1477841
"TGM2",1.769386,-0.2896808
"ACBD4",-0.7390372,0.05181168
"ZNF76",-0.3469415,0.1611548
"TRMT1",0.3999747,-0.07986706
"FARSA",0.4879948,0.03908424
"IARS",0.497232,0.1678821
"PITPNM3",0.5986543,0.001375811
"H1FX",-0.1151979,0.06711854
"DOCK9",-0.1399663,0.05801954
